"region","ag.land","country","year","weight","denom","prop","mobile","internet","iso","scale"
"4",0,"peru",2006,52.411674,91638413,0.571940001,NA,0,"PER",1000000
"5",0,"peru",2006,2.664637,2972349,0.896475145,NA,0,"PER",1000000
"6",0,"peru",2006,16.076471,18272992,0.879794125,NA,0,"PER",1000000
"7",0,"peru",2006,32.834647,42900348,0.765370178,NA,0,"PER",1000000
"8",0,"peru",2006,35.813749,41675058,0.859356908,NA,0,"PER",1000000
"9",0,"peru",2006,3.113022,3113022,1,NA,0,"PER",1000000
"10",0,"peru",2006,7.089334,8872361,0.799035792,NA,0,"PER",1000000
"11",0,"peru",2006,29.003991,35236732,0.823118075,NA,0,"PER",1000000
"12",0,"peru",2006,20.416693,22588002,0.903873348,NA,0,"PER",1000000
"13",0,"peru",2006,33.644265,53140499,0.633119102,NA,0,"PER",1000000
"14",0,"peru",2006,33.403099,41607340,0.80281746,NA,0,"PER",1000000
"15",0,"peru",2006,351.790181,633751179,0.555091955,NA,0,"PER",1000000
"16",0,"peru",2006,16.780588,20344132,0.824836764,NA,0,"PER",1000000
"17",0,"peru",2006,1.180529,1265604,0.932779132,NA,0,"PER",1000000
"18",0,"peru",2006,5.361315,6375680,0.840900892,NA,0,"PER",1000000
"19",0,"peru",2006,5.039779,5039779,1,NA,0,"PER",1000000
"20",0,"peru",2006,48.131907,71489142,0.673275768,NA,0,"PER",1000000
"21",0,"peru",2006,7.336902,12040273,0.609363426,NA,0,"PER",1000000
"22",0,"peru",2006,20.696532,22734208,0.910369607,NA,0,"PER",1000000
"23",0,"peru",2006,13.754925,17867743,0.769818829,NA,0,"PER",1000000
"24",0,"peru",2006,6.472358,8093439,0.799704304,NA,0,"PER",1000000
"25",0,"peru",2006,6.342321,8176036,0.775720777,NA,0,"PER",1000000
"1",1,"peru",2006,2.869273,3113545,0.921545377,NA,0,"PER",1000000
"2",1,"peru",2006,7.060208,7060208,1,NA,0,"PER",1000000
"3",1,"peru",2006,2.662797,3266449,0.815196257,NA,0,"PER",1000000
"4",1,"peru",2006,8.936668,13527376,0.660635736,NA,0,"PER",1000000
"5",1,"peru",2006,1.796676,2104388,0.853776015,NA,0,"PER",1000000
"6",1,"peru",2006,6.570712,7623220,0.861933933,NA,0,"PER",1000000
"8",1,"peru",2006,4.329224,6356921,0.681025295,NA,0,"PER",1000000
"10",1,"peru",2006,5.621748,5621748,1,NA,0,"PER",1000000
"11",1,"peru",2006,3.520757,5235433,0.672486306,NA,0,"PER",1000000
"12",1,"peru",2006,10.804166,10804166,1,NA,0,"PER",1000000
"13",1,"peru",2006,3.594624,3594624,1,NA,0,"PER",1000000
"14",1,"peru",2006,2.517721,2517721,1,NA,0,"PER",1000000
"15",1,"peru",2006,27.941658,30491807,0.916366091,NA,0,"PER",1000000
"16",1,"peru",2006,2.640824,3743808,0.705384464,NA,0,"PER",1000000
"17",1,"peru",2006,0.703303,788378,0.892088567,NA,0,"PER",1000000
"18",1,"peru",2006,0.863481,986883,0.874957822,NA,0,"PER",1000000
"19",1,"peru",2006,1.375023,1375023,1,NA,0,"PER",1000000
"20",1,"peru",2006,5.709874,8579271,0.665543028,NA,0,"PER",1000000
"21",1,"peru",2006,9.559487,11084133,0.862447879,NA,0,"PER",1000000
"22",1,"peru",2006,2.947967,4503634,0.654575172,NA,0,"PER",1000000
"23",1,"peru",2006,1.817235,2072556,0.876808636,NA,0,"PER",1000000
"24",1,"peru",2006,0.925057,925057,1,NA,0,"PER",1000000
"25",1,"peru",2006,0.235309,862799,0.272727483,NA,0,"PER",1000000
"2",0,"peru",2006,3.633292,17767031,0.204496294,NA,1,"PER",1000000
"3",0,"peru",2006,0.339803,4549891,0.074683767,NA,1,"PER",1000000
"4",0,"peru",2006,39.226739,91638413,0.428059999,NA,1,"PER",1000000
"5",0,"peru",2006,0.307712,2972349,0.103524855,NA,1,"PER",1000000
"6",0,"peru",2006,2.196521,18272992,0.120205875,NA,1,"PER",1000000
"7",0,"peru",2006,10.065701,42900348,0.234629822,NA,1,"PER",1000000
"8",0,"peru",2006,5.861309,41675058,0.140643092,NA,1,"PER",1000000
"10",0,"peru",2006,1.783027,8872361,0.200964208,NA,1,"PER",1000000
"11",0,"peru",2006,6.232741,35236732,0.176881925,NA,1,"PER",1000000
"12",0,"peru",2006,2.171309,22588002,0.096126652,NA,1,"PER",1000000
"13",0,"peru",2006,19.496234,53140499,0.366880898,NA,1,"PER",1000000
"14",0,"peru",2006,8.204241,41607340,0.19718254,NA,1,"PER",1000000
"15",0,"peru",2006,281.960998,633751179,0.444908045,NA,1,"PER",1000000
"16",0,"peru",2006,3.563544,20344132,0.175163236,NA,1,"PER",1000000
"17",0,"peru",2006,0.085075,1265604,0.067220868,NA,1,"PER",1000000
"18",0,"peru",2006,1.014365,6375680,0.159099108,NA,1,"PER",1000000
"20",0,"peru",2006,23.357235,71489142,0.326724232,NA,1,"PER",1000000
"21",0,"peru",2006,4.703371,12040273,0.390636574,NA,1,"PER",1000000
"22",0,"peru",2006,2.037676,22734208,0.089630393,NA,1,"PER",1000000
"23",0,"peru",2006,4.112818,17867743,0.230181171,NA,1,"PER",1000000
"24",0,"peru",2006,1.621081,8093439,0.200295696,NA,1,"PER",1000000
"25",0,"peru",2006,1.833715,8176036,0.224279223,NA,1,"PER",1000000
"1",1,"peru",2006,0.244272,3113545,0.078454623,NA,1,"PER",1000000
"3",1,"peru",2006,0.603652,3266449,0.184803743,NA,1,"PER",1000000
"4",1,"peru",2006,4.590708,13527376,0.339364264,NA,1,"PER",1000000
"5",1,"peru",2006,0.307712,2104388,0.146223985,NA,1,"PER",1000000
"6",1,"peru",2006,1.052508,7623220,0.138066067,NA,1,"PER",1000000
"8",1,"peru",2006,2.027697,6356921,0.318974705,NA,1,"PER",1000000
"11",1,"peru",2006,1.714676,5235433,0.327513694,NA,1,"PER",1000000
"15",1,"peru",2006,2.550149,30491807,0.083633909,NA,1,"PER",1000000
"16",1,"peru",2006,1.102984,3743808,0.294615536,NA,1,"PER",1000000
"17",1,"peru",2006,0.085075,788378,0.107911433,NA,1,"PER",1000000
"18",1,"peru",2006,0.123402,986883,0.125042178,NA,1,"PER",1000000
"20",1,"peru",2006,2.869397,8579271,0.334456972,NA,1,"PER",1000000
"21",1,"peru",2006,1.524646,11084133,0.137552121,NA,1,"PER",1000000
"22",1,"peru",2006,1.555667,4503634,0.345424828,NA,1,"PER",1000000
"23",1,"peru",2006,0.255321,2072556,0.123191364,NA,1,"PER",1000000
"25",1,"peru",2006,0.62749,862799,0.727272517,NA,1,"PER",1000000
"1",0,"peru",2008,12.777134,14172744,0.901528596,NA,0,"PER",1000000
"2",0,"peru",2008,31.785657,52325611,0.607458879,NA,0,"PER",1000000
"3",0,"peru",2008,17.885816,19534461,0.915603251,NA,0,"PER",1000000
"4",0,"peru",2008,120.660001,201562478,0.598623326,NA,0,"PER",1000000
"5",0,"peru",2008,31.659578,33977150,0.931790277,NA,0,"PER",1000000
"6",0,"peru",2008,31.951347,46934747,0.680761036,NA,0,"PER",1000000
"7",0,"peru",2008,80.151505,176282200,0.454677245,NA,0,"PER",1000000
"8",0,"peru",2008,60.398283,70458395,0.857219115,NA,0,"PER",1000000
"9",0,"peru",2008,10.05419,12340728,0.814716117,NA,0,"PER",1000000
"10",0,"peru",2008,28.265495,40727809,0.694009712,NA,0,"PER",1000000
"11",0,"peru",2008,58.630245,100900739,0.581068539,NA,0,"PER",1000000
"12",0,"peru",2008,52.325007,71767625,0.729089293,NA,0,"PER",1000000
"13",0,"peru",2008,91.864167,163160572,0.563029204,NA,0,"PER",1000000
"14",0,"peru",2008,52.391792,92019464,0.569355544,NA,0,"PER",1000000
"15",0,"peru",2008,558.467018,1792216620,0.311606874,NA,0,"PER",1000000
"16",0,"peru",2008,35.544588,49417719,0.719268083,NA,0,"PER",1000000
"17",0,"peru",2008,7.070657,7361405,0.960503735,NA,0,"PER",1000000
"18",0,"peru",2008,25.438836,44100363,0.576839606,NA,0,"PER",1000000
"19",0,"peru",2008,18.379082,20289419,0.905845653,NA,0,"PER",1000000
"20",0,"peru",2008,86.787737,143393786,0.605240572,NA,0,"PER",1000000
"21",0,"peru",2008,62.227597,86331599,0.720797457,NA,0,"PER",1000000
"22",0,"peru",2008,27.732335,33956399,0.816704239,NA,0,"PER",1000000
"23",0,"peru",2008,36.094209,63205901,0.571057582,NA,0,"PER",1000000
"24",0,"peru",2008,11.942507,17474865,0.683410544,NA,0,"PER",1000000
"25",0,"peru",2008,12.99856,21674075,0.599728477,NA,0,"PER",1000000
"1",1,"peru",2008,5.323052,6190054,0.859936278,NA,0,"PER",1000000
"2",1,"peru",2008,17.142475,24464913,0.70069634,NA,0,"PER",1000000
"3",1,"peru",2008,9.097076,10745721,0.846576605,NA,0,"PER",1000000
"4",1,"peru",2008,19.59369,35708896,0.548706126,NA,0,"PER",1000000
"5",1,"peru",2008,10.295675,12315647,0.835983282,NA,0,"PER",1000000
"6",1,"peru",2008,13.299801,24274388,0.54789439,NA,0,"PER",1000000
"8",1,"peru",2008,26.808575,36086515,0.742897312,NA,0,"PER",1000000
"9",1,"peru",2008,1.623858,2286538,0.710181943,NA,0,"PER",1000000
"10",1,"peru",2008,9.385436,11952534,0.785225627,NA,0,"PER",1000000
"11",1,"peru",2008,6.085517,10404328,0.584902456,NA,0,"PER",1000000
"12",1,"peru",2008,28.941915,32955415,0.878214248,NA,0,"PER",1000000
"13",1,"peru",2008,15.763946,19352918,0.814551377,NA,0,"PER",1000000
"14",1,"peru",2008,8.747314,12808744,0.682917388,NA,0,"PER",1000000
"15",1,"peru",2008,96.859727,217432684,0.445469951,NA,0,"PER",1000000
"16",1,"peru",2008,3.801363,6609943,0.575097698,NA,0,"PER",1000000
"17",1,"peru",2008,2.305143,2305143,1,NA,0,"PER",1000000
"18",1,"peru",2008,5.760959,7729363,0.745334253,NA,0,"PER",1000000
"19",1,"peru",2008,6.024632,6560804,0.91827648,NA,0,"PER",1000000
"20",1,"peru",2008,8.355358,13352000,0.625775764,NA,0,"PER",1000000
"21",1,"peru",2008,24.318042,32081491,0.758008473,NA,0,"PER",1000000
"22",1,"peru",2008,3.163686,4745529,0.666666667,NA,0,"PER",1000000
"23",1,"peru",2008,5.12655,10185463,0.503320271,NA,0,"PER",1000000
"24",1,"peru",2008,2.658613,3759741,0.707126635,NA,0,"PER",1000000
"25",1,"peru",2008,4.390404,6783075,0.647258655,NA,0,"PER",1000000
"1",0,"peru",2008,1.39561,14172744,0.098471404,NA,1,"PER",1000000
"2",0,"peru",2008,20.539954,52325611,0.392541121,NA,1,"PER",1000000
"3",0,"peru",2008,1.648645,19534461,0.084396749,NA,1,"PER",1000000
"4",0,"peru",2008,80.902477,201562478,0.401376674,NA,1,"PER",1000000
"5",0,"peru",2008,2.317572,33977150,0.068209723,NA,1,"PER",1000000
"6",0,"peru",2008,14.9834,46934747,0.319238964,NA,1,"PER",1000000
"7",0,"peru",2008,96.130695,176282200,0.545322755,NA,1,"PER",1000000
"8",0,"peru",2008,10.060112,70458395,0.142780885,NA,1,"PER",1000000
"9",0,"peru",2008,2.286538,12340728,0.185283883,NA,1,"PER",1000000
"10",0,"peru",2008,12.462314,40727809,0.305990288,NA,1,"PER",1000000
"11",0,"peru",2008,42.270494,100900739,0.418931461,NA,1,"PER",1000000
"12",0,"peru",2008,19.442618,71767625,0.270910707,NA,1,"PER",1000000
"13",0,"peru",2008,71.296405,163160572,0.436970796,NA,1,"PER",1000000
"14",0,"peru",2008,39.627672,92019464,0.430644456,NA,1,"PER",1000000
"15",0,"peru",2008,1233.749602,1792216620,0.688393126,NA,1,"PER",1000000
"16",0,"peru",2008,13.873131,49417719,0.280731917,NA,1,"PER",1000000
"17",0,"peru",2008,0.290748,7361405,0.039496265,NA,1,"PER",1000000
"18",0,"peru",2008,18.661527,44100363,0.423160394,NA,1,"PER",1000000
"19",0,"peru",2008,1.910337,20289419,0.094154347,NA,1,"PER",1000000
"20",0,"peru",2008,56.606049,143393786,0.394759428,NA,1,"PER",1000000
"21",0,"peru",2008,24.104002,86331599,0.279202543,NA,1,"PER",1000000
"22",0,"peru",2008,6.224064,33956399,0.183295761,NA,1,"PER",1000000
"23",0,"peru",2008,27.111692,63205901,0.428942418,NA,1,"PER",1000000
"24",0,"peru",2008,5.532358,17474865,0.316589456,NA,1,"PER",1000000
"25",0,"peru",2008,8.675515,21674075,0.400271523,NA,1,"PER",1000000
"1",1,"peru",2008,0.867002,6190054,0.140063722,NA,1,"PER",1000000
"2",1,"peru",2008,7.322438,24464913,0.29930366,NA,1,"PER",1000000
"3",1,"peru",2008,1.648645,10745721,0.153423395,NA,1,"PER",1000000
"4",1,"peru",2008,16.115206,35708896,0.451293874,NA,1,"PER",1000000
"5",1,"peru",2008,2.019972,12315647,0.164016718,NA,1,"PER",1000000
"6",1,"peru",2008,10.974587,24274388,0.45210561,NA,1,"PER",1000000
"7",1,"peru",2008,11.236544,11236544,1,NA,1,"PER",1000000
"8",1,"peru",2008,9.27794,36086515,0.257102688,NA,1,"PER",1000000
"9",1,"peru",2008,0.66268,2286538,0.289818057,NA,1,"PER",1000000
"10",1,"peru",2008,2.567098,11952534,0.214774373,NA,1,"PER",1000000
"11",1,"peru",2008,4.318811,10404328,0.415097544,NA,1,"PER",1000000
"12",1,"peru",2008,4.0135,32955415,0.121785752,NA,1,"PER",1000000
"13",1,"peru",2008,3.588972,19352918,0.185448623,NA,1,"PER",1000000
"14",1,"peru",2008,4.06143,12808744,0.317082612,NA,1,"PER",1000000
"15",1,"peru",2008,120.572957,217432684,0.554530049,NA,1,"PER",1000000
"16",1,"peru",2008,2.80858,6609943,0.424902302,NA,1,"PER",1000000
"18",1,"peru",2008,1.968404,7729363,0.254665747,NA,1,"PER",1000000
"19",1,"peru",2008,0.536172,6560804,0.08172352,NA,1,"PER",1000000
"20",1,"peru",2008,4.996642,13352000,0.374224236,NA,1,"PER",1000000
"21",1,"peru",2008,7.763449,32081491,0.241991527,NA,1,"PER",1000000
"22",1,"peru",2008,1.581843,4745529,0.333333333,NA,1,"PER",1000000
"23",1,"peru",2008,5.058913,10185463,0.496679729,NA,1,"PER",1000000
"24",1,"peru",2008,1.101128,3759741,0.292873365,NA,1,"PER",1000000
"25",1,"peru",2008,2.392671,6783075,0.352741345,NA,1,"PER",1000000
"1",0,"peru",2009,148.308949,151876196,0.976512139,NA,0,"PER",1000000
"2",0,"peru",2009,627.105728,664809028,0.943287022,NA,0,"PER",1000000
"3",0,"peru",2009,108.751245,112297173,0.968423711,NA,0,"PER",1000000
"4",0,"peru",2009,1009.557862,1104223307,0.914269655,NA,0,"PER",1000000
"5",0,"peru",2009,283.864391,288023957,0.985558264,NA,0,"PER",1000000
"6",0,"peru",2009,482.985157,512871023,0.941728301,NA,0,"PER",1000000
"7",0,"peru",2009,614.492619,714598607,0.859912982,NA,0,"PER",1000000
"8",0,"peru",2009,430.530947,464535999,0.926797811,NA,0,"PER",1000000
"9",0,"peru",2009,147.694324,149576780,0.987414785,NA,0,"PER",1000000
"10",0,"peru",2009,298.038224,307946964,0.967823226,NA,0,"PER",1000000
"11",0,"peru",2009,564.900869,625957957,0.902458165,NA,0,"PER",1000000
"12",0,"peru",2009,625.530272,660053395,0.947696469,NA,0,"PER",1000000
"13",0,"peru",2009,1002.04244,1138671413,0.880010184,NA,0,"PER",1000000
"14",0,"peru",2009,613.477419,700806486,0.875387759,NA,0,"PER",1000000
"15",0,"peru",2009,5156.443978,6620190530,0.778896613,NA,0,"PER",1000000
"16",0,"peru",2009,386.647438,398528392,0.970187936,NA,0,"PER",1000000
"17",0,"peru",2009,73.596811,75566191,0.973938345,NA,0,"PER",1000000
"18",0,"peru",2009,134.419725,154010712,0.872794647,NA,0,"PER",1000000
"19",0,"peru",2009,137.332677,140511435,0.977377229,NA,0,"PER",1000000
"20",0,"peru",2009,903.116523,978528453,0.922933329,NA,0,"PER",1000000
"21",0,"peru",2009,658.421443,679637609,0.96878312,NA,0,"PER",1000000
"22",0,"peru",2009,295.874549,306934114,0.963967625,NA,0,"PER",1000000
"23",0,"peru",2009,269.71037,296757943,0.908856448,NA,0,"PER",1000000
"24",0,"peru",2009,159.958074,166164891,0.96264664,NA,0,"PER",1000000
"25",0,"peru",2009,212.399983,230263130,0.922422895,NA,0,"PER",1000000
"1",1,"peru",2009,242.802721,243506227,0.997110932,NA,0,"PER",1000000
"2",1,"peru",2009,494.507119,500431742,0.988160977,NA,0,"PER",1000000
"3",1,"peru",2009,364.745475,366582342,0.99498921,NA,0,"PER",1000000
"4",1,"peru",2009,162.876943,173885324,0.936691719,NA,0,"PER",1000000
"5",1,"peru",2009,490.405953,494839882,0.991039669,NA,0,"PER",1000000
"6",1,"peru",2009,923.284067,932813083,0.989784646,NA,0,"PER",1000000
"7",1,"peru",2009,28.362746,28362746,1,NA,0,"PER",1000000
"8",1,"peru",2009,726.299617,734604969,0.988694125,NA,0,"PER",1000000
"9",1,"peru",2009,430.734666,431125649,0.999093111,NA,0,"PER",1000000
"10",1,"peru",2009,472.337823,473014468,0.998569505,NA,0,"PER",1000000
"11",1,"peru",2009,82.618437,92071423,0.897329859,NA,0,"PER",1000000
"12",1,"peru",2009,572.447611,584116095,0.98002369,NA,0,"PER",1000000
"13",1,"peru",2009,337.123074,357663254,0.942571176,NA,0,"PER",1000000
"14",1,"peru",2009,199.363915,216007960,0.922947076,NA,0,"PER",1000000
"15",1,"peru",2009,677.375105,787308686,0.86036788,NA,0,"PER",1000000
"16",1,"peru",2009,336.013292,341377775,0.984285787,NA,0,"PER",1000000
"17",1,"peru",2009,39.042321,39799200,0.980982557,NA,0,"PER",1000000
"18",1,"peru",2009,58.807721,59522798,0.987986502,NA,0,"PER",1000000
"19",1,"peru",2009,123.879711,125105621,0.990201,NA,0,"PER",1000000
"20",1,"peru",2009,445.127382,449221934,0.990885236,NA,0,"PER",1000000
"21",1,"peru",2009,1099.231148,1102430878,0.997097569,NA,0,"PER",1000000
"22",1,"peru",2009,438.402185,450215361,0.973761055,NA,0,"PER",1000000
"23",1,"peru",2009,58.312957,64010711,0.910987491,NA,0,"PER",1000000
"24",1,"peru",2009,28.858534,29342218,0.983515766,NA,0,"PER",1000000
"25",1,"peru",2009,111.321625,113298083,0.982555239,NA,0,"PER",1000000
"1",0,"peru",2009,3.567247,151876196,0.023487861,NA,1,"PER",1000000
"2",0,"peru",2009,37.7033,664809028,0.056712978,NA,1,"PER",1000000
"3",0,"peru",2009,3.545928,112297173,0.031576289,NA,1,"PER",1000000
"4",0,"peru",2009,94.665445,1104223307,0.085730345,NA,1,"PER",1000000
"5",0,"peru",2009,4.159566,288023957,0.014441736,NA,1,"PER",1000000
"6",0,"peru",2009,29.885866,512871023,0.058271699,NA,1,"PER",1000000
"7",0,"peru",2009,100.105988,714598607,0.140087018,NA,1,"PER",1000000
"8",0,"peru",2009,34.005052,464535999,0.073202189,NA,1,"PER",1000000
"9",0,"peru",2009,1.882456,149576780,0.012585215,NA,1,"PER",1000000
"10",0,"peru",2009,9.90874,307946964,0.032176774,NA,1,"PER",1000000
"11",0,"peru",2009,61.057088,625957957,0.097541835,NA,1,"PER",1000000
"12",0,"peru",2009,34.523123,660053395,0.052303531,NA,1,"PER",1000000
"13",0,"peru",2009,136.628973,1138671413,0.119989816,NA,1,"PER",1000000
"14",0,"peru",2009,87.329067,700806486,0.124612241,NA,1,"PER",1000000
"15",0,"peru",2009,1463.746552,6620190530,0.221103387,NA,1,"PER",1000000
"16",0,"peru",2009,11.880954,398528392,0.029812064,NA,1,"PER",1000000
"17",0,"peru",2009,1.96938,75566191,0.026061655,NA,1,"PER",1000000
"18",0,"peru",2009,19.590987,154010712,0.127205353,NA,1,"PER",1000000
"19",0,"peru",2009,3.178758,140511435,0.022622771,NA,1,"PER",1000000
"20",0,"peru",2009,75.41193,978528453,0.077066671,NA,1,"PER",1000000
"21",0,"peru",2009,21.216166,679637609,0.03121688,NA,1,"PER",1000000
"22",0,"peru",2009,11.059565,306934114,0.036032375,NA,1,"PER",1000000
"23",0,"peru",2009,27.047573,296757943,0.091143552,NA,1,"PER",1000000
"24",0,"peru",2009,6.206817,166164891,0.03735336,NA,1,"PER",1000000
"25",0,"peru",2009,17.863147,230263130,0.077577105,NA,1,"PER",1000000
"1",1,"peru",2009,0.703506,243506227,0.002889068,NA,1,"PER",1000000
"2",1,"peru",2009,5.924623,500431742,0.011839023,NA,1,"PER",1000000
"3",1,"peru",2009,1.836867,366582342,0.00501079,NA,1,"PER",1000000
"4",1,"peru",2009,11.008381,173885324,0.063308281,NA,1,"PER",1000000
"5",1,"peru",2009,4.433929,494839882,0.008960331,NA,1,"PER",1000000
"6",1,"peru",2009,9.529016,932813083,0.010215354,NA,1,"PER",1000000
"8",1,"peru",2009,8.305352,734604969,0.011305875,NA,1,"PER",1000000
"9",1,"peru",2009,0.390983,431125649,0.000906889,NA,1,"PER",1000000
"10",1,"peru",2009,0.676645,473014468,0.001430495,NA,1,"PER",1000000
"11",1,"peru",2009,9.452986,92071423,0.102670141,NA,1,"PER",1000000
"12",1,"peru",2009,11.668484,584116095,0.01997631,NA,1,"PER",1000000
"13",1,"peru",2009,20.54018,357663254,0.057428824,NA,1,"PER",1000000
"14",1,"peru",2009,16.644045,216007960,0.077052924,NA,1,"PER",1000000
"15",1,"peru",2009,109.933581,787308686,0.13963212,NA,1,"PER",1000000
"16",1,"peru",2009,5.364483,341377775,0.015714213,NA,1,"PER",1000000
"17",1,"peru",2009,0.756879,39799200,0.019017443,NA,1,"PER",1000000
"18",1,"peru",2009,0.715077,59522798,0.012013498,NA,1,"PER",1000000
"19",1,"peru",2009,1.22591,125105621,0.009799,NA,1,"PER",1000000
"20",1,"peru",2009,4.094552,449221934,0.009114764,NA,1,"PER",1000000
"21",1,"peru",2009,3.19973,1102430878,0.002902431,NA,1,"PER",1000000
"22",1,"peru",2009,11.813176,450215361,0.026238945,NA,1,"PER",1000000
"23",1,"peru",2009,5.697754,64010711,0.089012509,NA,1,"PER",1000000
"24",1,"peru",2009,0.483684,29342218,0.016484234,NA,1,"PER",1000000
"25",1,"peru",2009,1.976458,113298083,0.017444761,NA,1,"PER",1000000
"1",0,"peru",2010,143.704425,152811202,0.940405043,NA,0,"PER",1000000
"2",0,"peru",2010,623.146543,685638890,0.908855306,NA,0,"PER",1000000
"3",0,"peru",2010,108.737526,115563733,0.940931235,NA,0,"PER",1000000
"4",0,"peru",2010,913.230319,1035948510,0.88154026,NA,0,"PER",1000000
"5",0,"peru",2010,297.006609,312361212,0.950843439,NA,0,"PER",1000000
"6",0,"peru",2010,454.555462,513457822,0.885282963,NA,0,"PER",1000000
"7",0,"peru",2010,584.414816,697341726,0.838060873,NA,0,"PER",1000000
"8",0,"peru",2010,372.038513,407309361,0.913405261,NA,0,"PER",1000000
"9",0,"peru",2010,161.830877,168320170,0.96144673,NA,0,"PER",1000000
"10",0,"peru",2010,302.892097,319095008,0.949222299,NA,0,"PER",1000000
"11",0,"peru",2010,547.482966,643897229,0.850264516,NA,0,"PER",1000000
"12",0,"peru",2010,647.471902,699259000,0.925940034,NA,0,"PER",1000000
"13",0,"peru",2010,950.197547,1093189290,0.869197636,NA,0,"PER",1000000
"14",0,"peru",2010,637.173798,758206593,0.840369635,NA,0,"PER",1000000
"15",0,"peru",2010,5229.315636,6798975849,0.769132845,NA,0,"PER",1000000
"16",0,"peru",2010,357.538842,373252488,0.95790076,NA,0,"PER",1000000
"17",0,"peru",2010,73.751076,77590975,0.95051101,NA,0,"PER",1000000
"18",0,"peru",2010,119.139622,141567522,0.841574539,NA,0,"PER",1000000
"19",0,"peru",2010,144.047857,150496015,0.957153962,NA,0,"PER",1000000
"20",0,"peru",2010,905.620987,1011552080,0.895278656,NA,0,"PER",1000000
"21",0,"peru",2010,637.557275,655555317,0.97254535,NA,0,"PER",1000000
"22",0,"peru",2010,302.036034,322133194,0.937612266,NA,0,"PER",1000000
"23",0,"peru",2010,236.887047,274546934,0.862828965,NA,0,"PER",1000000
"24",0,"peru",2010,143.991599,154131986,0.934209717,NA,0,"PER",1000000
"25",0,"peru",2010,224.690743,241398457,0.930787818,NA,0,"PER",1000000
"1",1,"peru",2010,242.687744,244459759,0.992751302,NA,0,"PER",1000000
"2",1,"peru",2010,404.579148,418177452,0.967481977,NA,0,"PER",1000000
"3",1,"peru",2010,387.493904,391510361,0.989741122,NA,0,"PER",1000000
"4",1,"peru",2010,224.552385,239876545,0.936116472,NA,0,"PER",1000000
"5",1,"peru",2010,527.386818,530549680,0.994038519,NA,0,"PER",1000000
"6",1,"peru",2010,900.621233,916012041,0.983198029,NA,0,"PER",1000000
"7",1,"peru",2010,25.803568,35465470,0.727568759,NA,0,"PER",1000000
"8",1,"peru",2010,793.269094,805539167,0.984767875,NA,0,"PER",1000000
"9",1,"peru",2010,397.354348,397354348,1,NA,0,"PER",1000000
"10",1,"peru",2010,472.018692,482169664,0.978947303,NA,0,"PER",1000000
"11",1,"peru",2010,81.354256,90818193,0.895792498,NA,0,"PER",1000000
"12",1,"peru",2010,518.279007,533329927,0.971779345,NA,0,"PER",1000000
"13",1,"peru",2010,277.67749,296071930,0.937871719,NA,0,"PER",1000000
"14",1,"peru",2010,189.065479,210151727,0.899661791,NA,0,"PER",1000000
"15",1,"peru",2010,511.012613,634379351,0.805531599,NA,0,"PER",1000000
"16",1,"peru",2010,307.833741,310496223,0.991425074,NA,0,"PER",1000000
"17",1,"peru",2010,36.450778,38263289,0.952630549,NA,0,"PER",1000000
"18",1,"peru",2010,56.834999,58919675,0.964618338,NA,0,"PER",1000000
"19",1,"peru",2010,113.628922,114720680,0.990483337,NA,0,"PER",1000000
"20",1,"peru",2010,363.623784,373216360,0.974297547,NA,0,"PER",1000000
"21",1,"peru",2010,1029.928496,1041658892,0.988738736,NA,0,"PER",1000000
"22",1,"peru",2010,413.350302,415919117,0.993823763,NA,0,"PER",1000000
"23",1,"peru",2010,53.331409,62583965,0.852157721,NA,0,"PER",1000000
"24",1,"peru",2010,34.803952,36947523,0.941983364,NA,0,"PER",1000000
"25",1,"peru",2010,119.250472,122808025,0.971031592,NA,0,"PER",1000000
"1",0,"peru",2010,9.106777,152811202,0.059594957,NA,1,"PER",1000000
"2",0,"peru",2010,62.492347,685638890,0.091144694,NA,1,"PER",1000000
"3",0,"peru",2010,6.826207,115563733,0.059068765,NA,1,"PER",1000000
"4",0,"peru",2010,122.718191,1035948510,0.11845974,NA,1,"PER",1000000
"5",0,"peru",2010,15.354603,312361212,0.049156561,NA,1,"PER",1000000
"6",0,"peru",2010,58.90236,513457822,0.114717037,NA,1,"PER",1000000
"7",0,"peru",2010,112.92691,697341726,0.161939127,NA,1,"PER",1000000
"8",0,"peru",2010,35.270848,407309361,0.086594739,NA,1,"PER",1000000
"9",0,"peru",2010,6.489293,168320170,0.03855327,NA,1,"PER",1000000
"10",0,"peru",2010,16.202911,319095008,0.050777701,NA,1,"PER",1000000
"11",0,"peru",2010,96.414263,643897229,0.149735484,NA,1,"PER",1000000
"12",0,"peru",2010,51.787098,699259000,0.074059966,NA,1,"PER",1000000
"13",0,"peru",2010,142.991743,1093189290,0.130802364,NA,1,"PER",1000000
"14",0,"peru",2010,121.032795,758206593,0.159630365,NA,1,"PER",1000000
"15",0,"peru",2010,1569.660213,6798975849,0.230867155,NA,1,"PER",1000000
"16",0,"peru",2010,15.713646,373252488,0.04209924,NA,1,"PER",1000000
"17",0,"peru",2010,3.839899,77590975,0.04948899,NA,1,"PER",1000000
"18",0,"peru",2010,22.4279,141567522,0.158425461,NA,1,"PER",1000000
"19",0,"peru",2010,6.448158,150496015,0.042846038,NA,1,"PER",1000000
